,0,1,2,3,4,5,6,7
798,1.0,0.8066666666666666,0.0,0.1,0.0,0.25,74,33
799,1.0,0.4033333333333333,0.24444444444444444,1.0,0.17272727272727273,0.25,1,84
800,1.0,0.5133333333333333,1.0,0.1,0.7090909090909091,0.25,1,1
801,1.0,0.38333333333333336,0.0,1.0,0.20909090909090908,0.25,1,88
802,1.0,0.3466666666666667,0.24444444444444444,1.0,0.5,0.25,1,84
803,1.0,0.6,0.24444444444444444,0.5,0.8090909090909091,0.25,1,86
804,1.0,0.4866666666666667,0.24444444444444444,0.5,0.8181818181818182,0.5,1,42
805,1.0,0.5233333333333333,0.0,0.1,0.41818181818181815,0.25,198,15
806,1.0,0.8466666666666667,0.0,1.0,0.38181818181818183,0.5,1,44
807,1.0,0.9066666666666666,1.0,0.5,0.6,1.0,1,18
808,1.0,0.7033333333333334,0.24444444444444444,0.5,0.6272727272727273,0.5,1,42
809,1.0,0.67,0.0,1.0,0.20909090909090908,0.5,1,44
810,1.0,0.7866666666666666,0.24444444444444444,0.5,0.37272727272727274,0.5,1,42
811,1.0,0.48333333333333334,0.24444444444444444,1.0,0.7090909090909091,0.25,1,84
812,1.0,0.65,0.24444444444444444,0.1,0.9,0.5,1,1
813,1.0,0.5866666666666667,0.0,1.0,0.8272727272727273,0.25,1,90
814,1.0,0.9866666666666667,0.24444444444444444,1.0,0.9454545454545454,0.5,4,43
815,1.0,0.38666666666666666,0.24444444444444444,1.0,0.7818181818181819,0.25,1,85
816,1.0,0.7866666666666666,0.0,0.5,0.12727272727272726,1.0,1,21
817,1.0,0.4,0.24444444444444444,0.1,0.22727272727272727,0.5,80,23
818,1.0,0.69,1.0,0.5,0.6181818181818182,0.5,1,36
819,1.0,0.54,0.24444444444444444,0.5,0.34545454545454546,1.0,1,20
820,1.0,0.45,0.0,0.5,0.9545454545454546,0.25,5,91
821,1.0,0.9866666666666667,0.0,0.5,0.045454545454545456,0.25,1,88
822,1.0,0.6466666666666666,0.24444444444444444,1.0,0.23636363636363636,1.0,1,20
823,1.0,0.7266666666666667,0.0,0.1,0.8,0.5,1,1
824,1.0,0.5,1.0,0.1,0.0,0.25,35,65
825,1.0,0.44666666666666666,0.24444444444444444,0.1,0.2545454545454545,1.0,13,18
826,1.0,0.9366666666666666,1.0,0.1,0.6636363636363637,1.0,1,1
827,1.0,0.6533333333333333,0.0,0.1,0.5636363636363636,0.5,1,1
828,1.0,0.8266666666666667,0.0,0.5,0.33636363636363636,0.5,1,44
829,1.0,0.45666666666666667,1.0,0.1,0.6090909090909091,0.25,40,65
830,1.0,0.53,0.0,0.1,0.5454545454545454,1.0,5,21
831,1.0,0.5433333333333333,0.24444444444444444,1.0,0.7454545454545455,0.5,1,42
832,1.0,0.5433333333333333,1.0,0.1,0.990909090909091,0.5,1,1
833,1.0,0.7033333333333334,0.24444444444444444,1.0,0.9454545454545454,0.5,4,43
834,1.0,0.5133333333333333,0.0,0.1,0.44545454545454544,1.0,45,6
835,1.0,0.7333333333333333,0.0,1.0,0.8454545454545455,1.0,1,22
836,1.0,0.63,1.0,0.5,0.9090909090909091,1.0,2,18
837,1.0,0.6566666666666666,0.0,0.1,0.6181818181818182,1.0,1,1
838,1.0,0.9366666666666666,0.24444444444444444,1.0,0.6363636363636364,0.25,1,84
839,1.0,0.86,0.24444444444444444,1.0,0.5545454545454546,1.0,1,20
840,1.0,0.75,0.24444444444444444,0.5,0.07272727272727272,0.25,1,84
841,1.0,0.5966666666666667,0.0,0.1,0.9090909090909091,0.25,1,1
842,1.0,0.48333333333333334,0.24444444444444444,0.1,0.7,1.0,1,1
843,1.0,0.4633333333333333,0.24444444444444444,0.5,0.17272727272727273,0.5,1,42
844,1.0,0.4166666666666667,0.0,1.0,0.36363636363636365,1.0,1,21
845,1.0,0.8433333333333334,0.0,1.0,0.5545454545454546,0.25,1,88
846,1.0,0.6133333333333333,0.0,0.1,0.9636363636363636,0.5,1,1
847,1.0,0.9533333333333334,1.0,0.1,0.509090909090909,1.0,1,1
848,1.0,0.44,0.24444444444444444,0.5,0.23636363636363636,1.0,1,20
849,1.0,0.3433333333333333,0.0,0.5,0.0,1.0,1,21
850,1.0,0.9733333333333334,0.24444444444444444,0.5,0.990909090909091,1.0,1,1
851,1.0,0.7166666666666667,1.0,0.5,0.06363636363636363,0.25,1,74
852,1.0,0.7866666666666666,0.0,0.1,0.5181818181818182,0.25,1,1
853,1.0,0.8866666666666667,1.0,0.1,0.12727272727272726,0.5,1,1
854,1.0,0.6866666666666666,0.0,0.5,0.44545454545454544,0.5,1,44
855,1.0,0.55,0.24444444444444444,1.0,0.9636363636363636,0.25,7,87
856,1.0,0.67,0.0,1.0,0.39090909090909093,0.5,1,44
857,1.0,0.3433333333333333,1.0,0.5,0.9090909090909091,0.5,1,38
858,1.0,0.5133333333333333,1.0,0.5,0.03636363636363636,0.5,1,36
859,1.0,0.5466666666666666,0.0,1.0,0.20909090909090908,0.25,1,88
860,1.0,0.35,1.0,0.5,0.8363636363636363,0.5,1,37
861,1.0,0.6066666666666667,0.0,0.1,0.4909090909090909,0.5,86,4
862,1.0,0.37,1.0,0.1,0.35454545454545455,0.5,3,38
863,1.0,0.5533333333333333,1.0,0.5,0.12727272727272726,0.25,1,74
864,1.0,0.6666666666666666,0.24444444444444444,0.1,0.7181818181818181,0.5,1,1
865,1.0,0.9266666666666666,0.0,1.0,0.37272727272727274,0.25,1,88
866,1.0,0.49333333333333335,0.24444444444444444,1.0,0.8272727272727273,0.5,1,42
867,1.0,0.5866666666666667,0.24444444444444444,0.5,0.7,0.5,1,42
868,1.0,0.96,0.24444444444444444,0.5,0.8454545454545455,1.0,1,21
869,1.0,0.6033333333333334,1.0,0.1,0.990909090909091,0.25,1,1
870,1.0,0.37333333333333335,0.24444444444444444,0.5,0.03636363636363636,0.25,1,84
871,1.0,0.43,0.24444444444444444,0.1,0.5636363636363636,0.5,86,19
872,1.0,0.6866666666666666,0.24444444444444444,0.5,0.0,0.5,1,42
873,1.0,0.6,0.0,0.1,0.8454545454545455,1.0,1,1
874,1.0,0.53,0.24444444444444444,0.5,0.4818181818181818,0.5,1,42
875,1.0,0.83,0.0,0.1,0.0,1.0,19,7
876,1.0,0.3933333333333333,0.0,0.1,0.10909090909090909,1.0,31,15
877,1.0,0.5966666666666667,0.24444444444444444,0.5,0.5,0.25,1,84
878,1.0,0.7766666666666666,0.0,1.0,0.8454545454545455,0.5,1,44
879,1.0,0.38333333333333336,0.0,0.5,0.7090909090909091,0.25,1,88
880,1.0,0.9133333333333333,1.0,0.1,0.9818181818181818,0.25,1,1
881,1.0,0.8866666666666667,0.0,0.5,0.7818181818181819,0.25,1,89
882,1.0,0.6433333333333333,1.0,0.5,0.8909090909090909,1.0,2,18
883,1.0,0.8666666666666667,1.0,0.5,0.8818181818181818,0.5,1,38
884,1.0,0.9733333333333334,1.0,0.5,0.8545454545454545,0.5,1,37
885,1.0,0.77,0.0,0.5,0.03636363636363636,0.25,1,88
886,1.0,0.6133333333333333,0.24444444444444444,0.5,0.34545454545454546,0.5,1,42
887,1.0,0.95,1.0,0.5,1.0,0.5,1,1
888,1.0,0.6733333333333333,0.24444444444444444,0.1,0.7909090909090909,0.25,1,1
889,1.0,0.57,0.24444444444444444,0.5,0.3090909090909091,0.5,1,42
890,1.0,0.6033333333333334,0.0,0.1,0.00909090909090909,0.5,62,16
891,1.0,0.6566666666666666,0.0,0.5,0.33636363636363636,1.0,1,21
892,1.0,0.6033333333333334,1.0,1.0,0.5,1.0,1,18
893,1.0,0.9266666666666666,1.0,0.5,0.8909090909090909,0.25,2,76
894,1.0,0.43666666666666665,0.24444444444444444,0.1,0.2545454545454545,0.5,138,3
895,1.0,0.9866666666666667,0.0,0.1,0.36363636363636365,1.0,1,1
896,1.0,0.43,1.0,0.5,0.2545454545454545,1.0,1,18
897,1.0,0.5033333333333333,0.0,0.1,0.8272727272727273,1.0,1,1
898,1.0,0.9133333333333333,1.0,0.5,0.7090909090909091,0.25,1,74
899,1.0,0.43,0.24444444444444444,0.5,0.7545454545454545,0.5,1,42
900,1.0,0.9366666666666666,1.0,0.5,0.4090909090909091,0.5,1,36
901,1.0,0.89,0.0,0.5,0.38181818181818183,1.0,1,21
902,1.0,0.9266666666666666,0.0,0.5,0.5181818181818182,0.25,1,88
903,1.0,0.52,0.0,0.5,0.9545454545454546,0.5,5,45
904,1.0,0.99,1.0,0.5,0.7272727272727273,0.25,1,74
905,1.0,0.5066666666666667,0.0,1.0,0.17272727272727273,0.25,1,88
906,1.0,0.58,0.24444444444444444,1.0,0.9363636363636364,1.0,3,21
907,1.0,0.41,0.24444444444444444,0.1,0.11818181818181818,1.0,11,19
908,1.0,0.9066666666666666,0.24444444444444444,0.5,0.7818181818181819,0.5,1,42
909,1.0,0.8033333333333333,0.24444444444444444,1.0,0.6090909090909091,0.5,1,42
910,1.0,0.7233333333333334,0.0,1.0,0.9,1.0,1,22
911,1.0,0.45,0.0,1.0,0.6818181818181818,0.25,1,88
912,1.0,0.38333333333333336,0.24444444444444444,1.0,0.5272727272727272,1.0,1,20
913,1.0,0.6366666666666667,0.0,0.1,0.7272727272727273,0.5,1,1
914,1.0,0.91,1.0,0.1,0.4727272727272727,0.25,1,1
915,1.0,0.9733333333333334,1.0,1.0,0.5272727272727272,1.0,1,18
916,1.0,0.6066666666666667,1.0,0.5,0.5363636363636364,1.0,1,18
917,1.0,0.9833333333333333,0.24444444444444444,0.5,0.12727272727272726,0.25,1,84
918,1.0,0.65,0.0,0.5,0.7,1.0,1,21
919,1.0,0.88,0.24444444444444444,1.0,0.6181818181818182,1.0,1,20
920,1.0,0.6066666666666667,1.0,0.5,0.5454545454545454,0.5,1,36
921,1.0,0.5966666666666667,1.0,0.1,0.02727272727272727,0.25,153,6
922,1.0,0.37,1.0,0.1,0.9636363636363636,0.5,1,1
923,1.0,0.8666666666666667,1.0,0.1,0.5,0.25,1,1
924,1.0,0.79,1.0,0.5,0.6636363636363637,1.0,1,18
925,1.0,0.9733333333333334,0.0,1.0,0.07272727272727272,1.0,1,21
926,1.0,0.68,1.0,1.0,0.9363636363636364,1.0,1,19
927,1.0,0.51,1.0,0.5,0.44545454545454544,0.5,1,36
928,1.0,0.6866666666666666,1.0,0.5,0.24545454545454545,0.5,1,36
929,1.0,0.7333333333333333,1.0,0.5,0.8363636363636363,0.5,1,37
930,1.0,0.9233333333333333,1.0,0.1,0.10909090909090909,0.5,1,1
931,1.0,0.7366666666666667,1.0,1.0,0.07272727272727272,1.0,1,18
932,1.0,0.6933333333333334,1.0,1.0,0.32727272727272727,1.0,1,18
933,1.0,0.5966666666666667,1.0,0.5,0.8818181818181818,0.25,1,76
934,1.0,0.6366666666666667,1.0,1.0,0.6818181818181818,0.5,1,36
935,1.0,0.41,0.0,0.1,0.3,0.25,77,71
936,1.0,0.9533333333333334,0.0,0.1,0.6454545454545455,1.0,1,1
937,1.0,0.4533333333333333,0.24444444444444444,0.1,0.045454545454545456,1.0,51,6
938,1.0,0.47333333333333333,0.0,1.0,0.00909090909090909,1.0,1,21
939,1.0,0.67,1.0,0.5,0.4,1.0,1,18
940,1.0,0.85,0.24444444444444444,1.0,0.4090909090909091,1.0,1,20
941,1.0,0.5,1.0,0.1,0.8272727272727273,0.5,1,1
942,1.0,0.7166666666666667,0.24444444444444444,0.5,0.19090909090909092,0.25,1,84
943,1.0,0.39,1.0,0.5,0.15454545454545454,0.25,1,74
944,1.0,0.8133333333333334,0.0,1.0,0.5818181818181818,1.0,1,21
945,1.0,0.59,1.0,0.5,0.20909090909090908,0.5,1,36
946,1.0,0.89,0.0,1.0,0.39090909090909093,1.0,1,21
947,1.0,0.3433333333333333,1.0,1.0,0.34545454545454546,0.5,1,36
948,1.0,0.9366666666666666,1.0,1.0,0.21818181818181817,0.25,1,74
949,1.0,0.4666666666666667,0.0,1.0,0.7545454545454545,0.5,1,44
950,1.0,0.6933333333333334,0.24444444444444444,0.5,0.08181818181818182,1.0,1,20
951,1.0,0.86,0.24444444444444444,0.5,0.14545454545454545,0.25,1,84
952,1.0,0.42333333333333334,1.0,0.1,0.3090909090909091,1.0,55,4
953,1.0,0.9366666666666666,0.0,0.5,0.08181818181818182,0.25,1,88
954,1.0,0.36333333333333334,1.0,1.0,0.5454545454545454,0.25,1,74
955,1.0,0.74,0.24444444444444444,0.1,0.7,1.0,1,1
956,1.0,0.93,1.0,0.1,0.7636363636363637,1.0,1,1
957,1.0,0.4666666666666667,0.24444444444444444,0.1,0.6545454545454545,1.0,52,5
958,1.0,0.8233333333333334,0.24444444444444444,0.5,0.9,0.5,1,43
959,1.0,0.7566666666666667,0.0,0.1,0.7909090909090909,0.25,1,1
960,1.0,0.7466666666666667,1.0,0.1,0.24545454545454545,0.5,4,36
961,1.0,0.96,0.24444444444444444,0.5,0.8818181818181818,0.25,1,87
962,1.0,0.42,0.0,0.5,0.39090909090909093,0.5,1,44
963,1.0,0.9766666666666667,0.24444444444444444,1.0,0.0,1.0,1,20
964,1.0,0.8533333333333334,1.0,0.1,0.09090909090909091,0.25,85,3
965,1.0,0.8,1.0,0.5,0.4636363636363636,0.5,1,36
966,1.0,0.9066666666666666,0.0,1.0,0.12727272727272726,0.5,1,44
967,1.0,0.79,0.0,1.0,0.9363636363636364,1.0,3,22
968,1.0,0.7266666666666667,0.24444444444444444,0.5,0.7181818181818181,0.25,1,84
969,1.0,0.7,1.0,1.0,0.20909090909090908,0.5,1,36
970,1.0,0.6766666666666666,0.24444444444444444,1.0,0.1,1.0,1,20
971,1.0,1.0,0.0,0.5,0.8,0.5,1,44
972,1.0,0.68,1.0,0.1,0.5272727272727272,1.0,1,1
973,1.0,0.49666666666666665,1.0,1.0,0.3181818181818182,0.25,1,74
974,1.0,0.56,1.0,0.1,0.3181818181818182,0.5,23,29
975,1.0,0.96,0.24444444444444444,0.1,0.2636363636363636,0.25,1,1
976,1.0,0.4166666666666667,0.24444444444444444,1.0,0.4909090909090909,0.25,1,84
977,1.0,0.8833333333333333,1.0,0.5,0.2545454545454545,0.5,1,36
978,1.0,0.44,0.24444444444444444,1.0,0.36363636363636365,0.25,1,84
979,1.0,0.42,1.0,0.1,0.2909090909090909,0.25,85,54
980,1.0,0.6866666666666666,0.0,0.1,0.5727272727272728,1.0,1,1
981,1.0,0.9733333333333334,0.24444444444444444,0.1,0.34545454545454546,0.25,1,1
982,1.0,0.33666666666666667,1.0,1.0,0.2909090909090909,0.5,1,36
983,1.0,0.55,1.0,0.5,0.9272727272727272,0.5,2,38
984,1.0,0.75,1.0,1.0,0.6181818181818182,1.0,1,18
985,1.0,0.6166666666666667,0.0,1.0,0.08181818181818182,1.0,1,21
986,1.0,0.8633333333333333,1.0,1.0,0.08181818181818182,0.25,1,74
987,1.0,0.59,1.0,0.1,0.00909090909090909,0.25,1,77
988,1.0,0.41,0.24444444444444444,1.0,0.17272727272727273,0.25,1,84
989,1.0,0.97,1.0,0.5,1.0,0.5,1,1
990,1.0,0.33666666666666667,0.24444444444444444,1.0,0.39090909090909093,0.25,1,84
991,1.0,0.5266666666666666,1.0,0.1,0.8454545454545455,1.0,1,1
992,1.0,0.57,1.0,1.0,0.19090909090909092,1.0,1,18
993,1.0,0.85,1.0,0.5,0.36363636363636365,1.0,1,18
994,1.0,0.37333333333333335,1.0,0.5,0.9818181818181818,1.0,7,19
995,1.0,0.5466666666666666,1.0,1.0,0.8272727272727273,0.25,1,76
996,1.0,0.5133333333333333,1.0,1.0,0.5272727272727272,0.5,1,36
997,1.0,0.84,0.0,1.0,0.7363636363636363,1.0,1,21
998,1.0,0.6466666666666666,1.0,0.1,0.2909090909090909,0.25,93,28
999,1.0,0.37666666666666665,0.24444444444444444,0.1,0.3090909090909091,1.0,29,15
1000,1.0,0.98,0.24444444444444444,0.5,0.9818181818181818,1.0,1,1
1001,1.0,0.7,0.24444444444444444,0.1,0.05454545454545454,0.5,60,7
1002,1.0,0.8333333333333334,0.24444444444444444,0.5,0.5727272727272728,1.0,1,20
1003,1.0,0.5066666666666667,1.0,0.5,0.35454545454545455,1.0,1,18
1004,1.0,0.38333333333333336,1.0,0.5,0.19090909090909092,0.25,1,74
1005,1.0,0.6066666666666667,1.0,1.0,0.22727272727272727,0.5,1,36
1006,1.0,0.7466666666666667,0.24444444444444444,1.0,0.9090909090909091,1.0,1,21
1007,1.0,0.5766666666666667,1.0,0.5,0.4,0.5,1,36
1008,1.0,0.7266666666666667,1.0,0.5,0.7727272727272727,1.0,1,18
1009,1.0,0.6066666666666667,0.24444444444444444,0.1,0.7909090909090909,1.0,1,1
1010,1.0,0.85,0.24444444444444444,0.5,0.8909090909090909,0.5,1,43
1011,1.0,0.9333333333333333,0.0,1.0,0.4,0.5,1,44
1012,1.0,0.6066666666666667,0.0,0.1,0.5545454545454546,0.5,1,1
1013,1.0,0.39,0.0,0.5,0.9545454545454546,0.25,5,91
1014,1.0,0.82,1.0,1.0,0.9727272727272728,0.5,8,38
1015,1.0,0.9933333333333333,1.0,0.5,0.5909090909090909,0.25,1,74
1016,1.0,0.55,0.24444444444444444,0.1,0.4636363636363636,0.5,103,1
1017,1.0,0.6666666666666666,1.0,0.1,0.2,0.5,12,32
1018,1.0,0.9766666666666667,0.24444444444444444,0.1,0.32727272727272727,0.25,1,1
1019,1.0,0.5866666666666667,0.24444444444444444,0.5,0.2,0.25,1,84
1020,1.0,0.7866666666666666,0.0,1.0,0.03636363636363636,0.5,1,44
1021,1.0,0.36,1.0,1.0,0.6090909090909091,0.25,1,74
1022,1.0,0.7766666666666666,0.24444444444444444,0.5,0.4636363636363636,0.25,1,84
1023,1.0,0.5566666666666666,0.24444444444444444,1.0,0.5545454545454546,1.0,1,20
1024,1.0,0.8166666666666667,1.0,1.0,0.5909090909090909,0.25,1,74
1025,1.0,0.37,0.0,0.5,0.9272727272727272,0.5,2,45
1026,1.0,0.5233333333333333,1.0,0.5,0.045454545454545456,0.25,1,74
1027,1.0,0.72,0.24444444444444444,1.0,0.2909090909090909,0.5,1,42
1028,1.0,0.7666666666666667,0.0,1.0,0.6727272727272727,0.25,1,88
1029,1.0,0.59,0.0,0.5,0.15454545454545454,0.25,1,88
1030,1.0,0.38,1.0,0.5,0.38181818181818183,0.25,1,74
1031,1.0,0.46,0.24444444444444444,0.1,1.0,0.25,1,1
1032,1.0,0.8833333333333333,0.24444444444444444,1.0,0.4090909090909091,1.0,1,20
1033,1.0,0.6366666666666667,0.0,0.5,0.39090909090909093,0.5,1,44
1034,1.0,0.9066666666666666,1.0,0.5,0.5,0.25,1,74
1035,1.0,0.5066666666666667,0.24444444444444444,1.0,0.9363636363636364,1.0,3,21
1036,1.0,0.7633333333333333,0.24444444444444444,0.5,0.01818181818181818,0.25,1,84
1037,1.0,0.68,1.0,1.0,0.42727272727272725,0.5,1,36
1038,1.0,0.54,1.0,0.1,0.6,0.25,1,77
1039,1.0,0.35,1.0,0.5,0.6,0.25,1,74
1040,1.0,0.49666666666666665,1.0,1.0,0.12727272727272726,0.5,1,36
1041,1.0,0.5566666666666666,0.0,0.1,0.9636363636363636,0.25,1,1
1042,1.0,0.35,0.0,0.1,0.9727272727272728,1.0,1,1
1043,1.0,0.98,0.24444444444444444,1.0,0.8181818181818182,0.5,1,42
1044,1.0,0.7233333333333334,0.24444444444444444,1.0,0.7545454545454545,0.5,1,42
1045,1.0,0.5433333333333333,0.24444444444444444,1.0,0.42727272727272725,0.5,1,42
1046,1.0,0.8233333333333334,0.24444444444444444,1.0,0.5818181818181818,0.5,1,42
1047,1.0,0.51,1.0,1.0,0.2909090909090909,0.5,1,36
1048,1.0,0.5766666666666667,0.0,0.5,0.18181818181818182,0.5,1,44
1049,1.0,0.7733333333333333,1.0,0.5,0.6636363636363637,0.5,1,36
1050,1.0,0.5733333333333334,0.24444444444444444,0.1,0.21818181818181817,0.5,92,3
1051,1.0,0.8066666666666666,0.0,1.0,0.2636363636363636,0.5,1,44
1052,1.0,0.7233333333333334,0.0,0.5,0.5727272727272728,0.5,1,44
1053,1.0,0.5266666666666666,0.24444444444444444,0.5,0.9,1.0,1,21
1054,1.0,0.86,0.0,1.0,0.0,0.25,1,88
1055,1.0,0.6433333333333333,0.24444444444444444,0.5,0.6818181818181818,0.25,1,84
1056,1.0,0.7,0.24444444444444444,0.1,0.4090909090909091,1.0,1,1
1057,1.0,0.95,0.0,0.1,0.15454545454545454,0.5,1,1
1058,1.0,0.6866666666666666,0.24444444444444444,0.1,0.41818181818181815,0.5,1,1
1059,1.0,0.5366666666666666,0.24444444444444444,1.0,0.7636363636363637,0.5,1,42
1060,1.0,0.58,1.0,1.0,0.22727272727272727,0.25,1,74
1061,1.0,0.8733333333333333,0.0,0.5,0.5636363636363636,0.25,1,88
1062,1.0,0.6633333333333333,0.0,1.0,0.08181818181818182,1.0,1,21
1063,1.0,0.75,0.0,0.1,0.8363636363636363,1.0,1,1
1064,1.0,0.71,0.24444444444444444,0.1,0.14545454545454545,0.25,103,23
1065,1.0,0.67,0.24444444444444444,0.1,0.6909090909090909,0.5,1,1
1066,1.0,0.7866666666666666,1.0,0.5,0.8727272727272727,1.0,1,18
1067,1.0,0.6133333333333333,1.0,0.1,0.42727272727272725,0.5,65,7
1068,1.0,0.68,0.24444444444444444,0.1,0.6,1.0,1,1
1069,1.0,0.75,1.0,1.0,0.7,0.5,1,36
1070,1.0,0.8,0.0,1.0,0.5181818181818182,0.5,1,44
1071,1.0,0.85,0.0,0.1,0.3,1.0,1,1
1072,1.0,0.6733333333333333,1.0,0.1,0.36363636363636365,1.0,27,4
1073,1.0,0.6766666666666666,0.0,0.5,0.5636363636363636,1.0,1,21
1074,1.0,0.38666666666666666,0.24444444444444444,0.1,0.7272727272727273,0.25,199,38
1075,1.0,0.6566666666666666,1.0,0.5,0.4,0.5,1,36
1076,1.0,0.43333333333333335,0.0,0.1,0.5818181818181818,1.0,44,10
1077,1.0,0.64,0.0,1.0,0.8272727272727273,0.25,1,90
1078,1.0,0.4066666666666667,0.0,1.0,0.4636363636363636,0.25,1,88
1079,1.0,0.5,0.24444444444444444,0.5,0.19090909090909092,1.0,1,20
1080,1.0,0.5533333333333333,0.0,0.1,0.11818181818181818,1.0,52,1
1081,1.0,0.9333333333333333,0.24444444444444444,0.1,0.3,0.5,1,1
1082,1.0,0.33666666666666667,1.0,0.5,0.7090909090909091,1.0,1,18
1083,1.0,0.93,0.24444444444444444,0.1,0.4090909090909091,0.25,1,1
1084,1.0,0.62,0.24444444444444444,0.5,0.36363636363636365,0.5,1,42
1085,1.0,0.39,0.0,0.5,0.2909090909090909,0.5,1,44
1086,1.0,0.62,0.24444444444444444,1.0,0.9636363636363636,0.5,7,43
1087,1.0,0.78,0.24444444444444444,0.1,0.9181818181818182,0.5,1,1
1088,1.0,0.68,0.0,0.1,0.990909090909091,0.25,1,1
1089,1.0,0.7033333333333334,1.0,0.5,0.6909090909090909,0.25,1,74
1090,1.0,0.9033333333333333,0.24444444444444444,1.0,0.07272727272727272,1.0,1,20
1091,1.0,0.39,0.0,0.5,0.2909090909090909,0.25,1,88
1092,1.0,0.4033333333333333,1.0,0.1,0.9454545454545454,0.25,1,1
1093,1.0,0.5633333333333334,1.0,1.0,0.35454545454545455,0.5,1,36
1094,1.0,0.8033333333333333,1.0,0.1,0.2,0.25,25,58
1095,1.0,0.6866666666666666,0.0,0.1,0.34545454545454546,0.25,102,31
1096,1.0,0.36333333333333334,0.0,0.1,0.8090909090909091,0.5,1,1
1097,1.0,0.92,1.0,1.0,0.5363636363636364,1.0,1,18
1098,1.0,0.6366666666666667,1.0,0.1,0.22727272727272727,0.5,11,33
1099,1.0,0.89,0.0,1.0,0.6636363636363637,0.5,1,44
1100,1.0,0.6833333333333333,1.0,0.5,0.8363636363636363,0.5,1,37
1101,1.0,0.79,0.0,1.0,0.0,0.25,1,88
1102,1.0,0.9933333333333333,0.0,0.1,0.6818181818181818,0.25,1,1
1103,1.0,0.74,0.0,1.0,0.15454545454545454,0.25,1,88
1104,1.0,0.49666666666666665,0.0,0.1,0.06363636363636363,1.0,25,14
1105,1.0,0.8566666666666667,1.0,1.0,0.5818181818181818,0.25,1,74
1106,1.0,0.8433333333333334,1.0,0.5,0.6272727272727273,1.0,1,18
1107,1.0,0.7166666666666667,0.0,0.5,0.9454545454545454,1.0,1,1
1108,1.0,0.45,0.0,0.5,0.23636363636363636,0.25,1,88
1109,1.0,0.7333333333333333,0.24444444444444444,1.0,0.4636363636363636,0.25,1,84
1110,1.0,0.6133333333333333,0.24444444444444444,0.5,0.9363636363636364,1.0,3,21
1111,1.0,0.8066666666666666,0.0,0.5,0.14545454545454545,1.0,1,21
1112,1.0,0.58,0.24444444444444444,0.1,0.5181818181818182,0.25,181,6
1113,1.0,0.96,0.0,0.5,0.4636363636363636,0.25,1,88
1114,1.0,0.8133333333333334,1.0,1.0,0.7181818181818181,0.5,1,36
1115,1.0,0.54,0.24444444444444444,0.1,0.9727272727272728,0.25,1,1
1116,1.0,0.8933333333333333,0.0,0.5,0.9272727272727272,0.5,1,1
1117,1.0,0.4,0.24444444444444444,0.1,0.1,1.0,80,1
1118,1.0,0.7866666666666666,1.0,0.5,0.8272727272727273,0.5,1,37
1119,1.0,0.44,1.0,0.5,1.0,0.25,1,1
1120,1.0,0.43,0.24444444444444444,0.1,0.05454545454545454,1.0,55,6
1121,1.0,0.3933333333333333,0.24444444444444444,1.0,0.8,0.5,1,42
1122,1.0,0.9533333333333334,1.0,0.1,0.8181818181818182,0.25,1,1
1123,1.0,0.43333333333333335,1.0,1.0,0.7090909090909091,0.25,1,74
1124,1.0,0.63,1.0,0.1,0.19090909090909092,1.0,36,1
1125,1.0,0.7633333333333333,0.0,0.5,0.7363636363636363,1.0,1,21
1126,1.0,0.5833333333333334,1.0,0.1,0.7181818181818181,0.25,1,1
1127,1.0,0.37666666666666665,1.0,1.0,0.9636363636363636,0.25,3,77
1128,1.0,0.68,0.24444444444444444,0.1,0.8636363636363636,0.5,1,1
1129,1.0,0.8933333333333333,0.0,1.0,0.5181818181818182,0.25,1,88
1130,1.0,0.36333333333333334,1.0,1.0,0.7909090909090909,0.5,1,37
1131,1.0,0.49666666666666665,0.0,0.1,0.6272727272727273,0.25,14,87
1132,1.0,0.7333333333333333,0.24444444444444444,0.5,0.5818181818181818,0.25,1,84
1133,1.0,0.96,1.0,0.5,0.8909090909090909,0.25,2,76
1134,1.0,0.6066666666666667,1.0,1.0,0.4909090909090909,0.25,1,74
1135,1.0,0.5333333333333333,0.0,0.1,0.5727272727272728,0.5,100,6
1136,1.0,0.9166666666666666,1.0,0.5,0.0,1.0,1,18
1137,1.0,0.5066666666666667,1.0,0.5,0.6636363636363637,0.5,1,36
1138,1.0,0.6166666666666667,0.0,0.1,0.8818181818181818,1.0,1,1
1139,1.0,0.48333333333333334,0.24444444444444444,0.1,0.37272727272727274,1.0,61,1
1140,1.0,0.5466666666666666,0.24444444444444444,1.0,0.02727272727272727,0.25,1,84
1141,1.0,0.63,0.24444444444444444,0.1,0.06363636363636363,0.5,29,29
1142,1.0,0.8566666666666667,0.0,1.0,0.8818181818181818,1.0,1,22
1143,1.0,0.7333333333333333,1.0,0.5,0.9727272727272728,1.0,1,1
1144,1.0,0.5033333333333333,0.24444444444444444,1.0,0.7,0.5,1,42
1145,1.0,0.39,0.0,1.0,0.4727272727272727,0.25,1,88
1146,1.0,0.7566666666666667,0.24444444444444444,0.5,0.01818181818181818,1.0,1,20
1147,1.0,0.9333333333333333,0.0,0.5,0.4,0.5,1,44
1148,1.0,0.6833333333333333,0.24444444444444444,0.5,0.8,1.0,1,20
1149,1.0,0.4533333333333333,1.0,0.1,0.7545454545454545,0.25,1,1
